Distance_(microns),SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,mCherry_gray_avg_wd1,mCherry_gray_avg_wd2,mCherry_gray_avg_wd3,mCherry_gray_avg_wd5,mCherry_gray_avg_wd6,mCherry_gray_avg_wd6,mCherry_gray_avg_wd8
54.476,842.0253333,666.3736667,549.7763333,551.7426667,560.5886667,622.0543333,529.701,473.932,,,,,,,
54.703,845.05,666.514,538.1526667,552.9433333,567.3306667,630.9653333,559.363,450.332,,,,,,,
54.93,859.2783333,666.8413333,563.929,567.3333333,563.5633333,634.214,562.2696667,464.1303333,,,,,,,
55.157,864.0126667,673.372,564.1083333,576.057,563.5653333,635.0446667,546.5786667,447.0346667,,,,,,,
55.384,865.2636667,678.6446667,555.8243333,571.7196667,550.357,636.46,561.3286667,477.8116667,,,,,,,
55.611,894.2753333,677.949,562.5323333,578.4316667,547.882,634.2673333,572.9606667,467.283,,,,,,,
55.838,917.083,702.5686667,557.6656667,581.3026667,546.481,623.77,560.691,492.3953333,,,,,,,
56.065,927.4166667,713.7313333,578.0906667,583.0646667,557.169,611.271,540.647,490.6123333,,,,,,,
56.292,903.0853333,709.5056667,577.9966667,597.7653333,553.1436667,637.665,547.255,493.5166667,,,,,,,
56.519,887.7853333,722.433,566.46,594.0226667,560.5276667,636.973,567.402,457.78,,,,,,,
56.746,911.0903333,727.207,566.9016667,580.742,559.801,649.1426667,568.5786667,462.839,,,,,,,
56.973,903.3496667,724.6826667,553.684,579,569.064,660.4766667,575.7453333,457.6423333,,,,,,,
57.2,906.954,749.0856667,563.8246667,579.417,581.5843333,654.41,588.0296667,477.657,,,,,,,
57.427,929.1946667,754.701,575.4183333,587.9583333,544.792,661.0463333,585.9703333,491.772,,,,,,,
57.654,909.362,715.894,556.5906667,595.6816667,541.6723333,662.8823333,569.6716667,455.781,,,,,,,
57.881,885.6156667,704.1823333,593.685,598.2006667,530.6673333,666.928,550.6666667,480.3683333,,,,,,,
58.108,910.3406667,708.7373333,598.1816667,613.2726667,568.623,674.7403333,548.157,523.0623333,,,,,,,
58.335,935.9336667,715.2783333,584.017,612.5716667,573.388,675.1493333,565.9316667,489.239,,,,,,,
58.562,926.5226667,741.4693333,588.1086667,602.576,588.9846667,691.6263333,570.1813333,481.33,,,,,,,
58.789,924.0363333,716.1916667,580.3253333,602.511,573.982,677.7223333,569.2746667,469.773,,,,,,,
59.016,939.7306667,692.067,571.41,601.553,565.473,663.4256667,581.608,475.221,,,,,,,
59.243,934.9256667,708.19,598.319,590.6856667,585.756,676.741,566.4703333,489.739,,,,,,,
59.47,928.842,735.172,613.5116667,589.2576667,602.0283333,669.0976667,544.534,526.1776667,,,,,,,
59.697,918.2006667,720.3006667,628.5733333,605.5076667,609.0756667,659.621,550.9116667,505.784,,,,,,,
59.924,918.3303333,716.068,591.676,620.4166667,588.2686667,666.892,567.0196667,527.1646667,,,,,,,
60.151,938.3596667,725.5043333,592.451,621.288,541.1216667,681.66,563.1076667,495.9573333,,,,,,,
60.378,960.952,752.6316667,582.631,607.7273333,579.949,691.179,548.6323333,496.8673333,,,,,,,
60.605,980.4396667,758.7326667,577.9983333,606.087,587.501,711.89,561.059,499.494,,,,,,,
60.832,981.1756667,760.5563333,575.365,610.091,592.21,713.6726667,580.0736667,510.9486667,,,,,,,
61.059,972.4726667,757.9063333,603.125,596.822,615.3913333,703.949,584.912,503.3923333,,,,,,,
61.286,984.5276667,773.7856667,601.3886667,580.106,606.125,723.8966667,579.1913333,517.507,,,,,,,
61.513,990.873,744.3076667,583.9796667,599.25,607.3666667,743.7773333,577.941,512.3033333,,,,,,,
61.74,959.9223333,761.427,580.5396667,610.6363333,593.1386667,717.7116667,602.6666667,524.3023333,,,,,,,
61.967,914.828,769.5013333,606.6353333,601.7463333,612.5013333,713.0876667,599.0683333,510.426,,,,,,,
62.194,916.397,758.4643333,591.4716667,616.8636667,638.4446667,744.967,584.892,497.2043333,,,,,,,
62.421,940.4616667,767.9086667,610.838,621.5416667,605.179,743.595,608.7743333,499.9063333,,,,,,,
62.648,939.3693333,781.1306667,591.2123333,622.091,583.3586667,721.2163333,608.691,527.4,,,,,,,
62.875,931.0906667,773.1696667,575.8543333,635.3786667,593.254,738.5466667,596.6473333,511.4096667,,,,,,,
63.102,925.5466667,777.9883333,600.7516667,633.4696667,607.839,757.7043333,606.0836667,500.7946667,,,,,,,
63.329,924.758,773.295,619.6526667,616.0873333,639.451,747.0516667,617.1766667,485.2616667,,,,,,,
63.556,929.3383333,789.326,594.7773333,603.6666667,608.2746667,720.8386667,634.7353333,503.5603333,,,,,,,
63.783,919.665,794.7843333,611.999,599.3523333,624.724,729.344,621.843,545.252,,,,,,,
64.01,917.048,769.8423333,596.0623333,600.394,628.2473333,750.1666667,604.2403333,517.944,,,,,,,
64.237,924.115,773.3776667,590.5866667,613.2913333,633.9236667,746.145,612.549,519.1206667,,,,,,,
64.464,929.728,779.8633333,622.14,625.0153333,657.6576667,740.8613333,608.5293333,526.7116667,,,,,,,
64.691,930.0616667,808.8066667,628.9373333,624.216,667.4466667,753.723,599.559,522.438,,,,,,,
64.918,932.4816667,802.7496667,651.7146667,624.8333333,670.1033333,757.3506667,604.5046667,505.5063333,,,,,,,
65.145,925.5526667,786.3566667,611.9783333,617.1176667,666.9913333,747.8936667,623.9606667,519.7143333,,,,,,,
65.372,911.825,791.177,612.6546667,622.6593333,662.615,765.4753333,642.696,529.4403333,,,,,,,
65.599,917.2646667,786.4946667,643.771,604.2346667,662.268,794.0783333,640.3333333,546.199,,,,,,,
65.826,917.4716667,786.707,610.019,581.2876667,672.472,797.549,625.01,544.6253333,,,,,,,
66.052,910.023,795.8596667,590.889,608.2156667,671.5433333,776.018,613.5883333,539.491,,,,,,,
66.279,929.35,791.727,602.9686667,605.3936667,696.662,792.398,616.9803333,559.3063333,,,,,,,
66.506,928.9086667,813.2976667,610.9676667,598.9926667,699.067,825.75,630.5393333,543.762,,,,,,,
66.733,916.854,815.894,608.61,598.1666667,686.7036667,801.3126667,639.6376667,581.1993333,,,,,,,
66.96,926.7786667,825.1753333,589.75,588.504,693.4733333,784.232,635.314,568.532,,,,,,,
67.187,943.0886667,821.35,602.445,590.1363333,660.7866667,806.5553333,636.451,525.397,,,,,,,
67.414,941.502,823.4046667,613.592,593.4583333,677.0663333,833.43,643.01,528.4186667,,,,,,,
67.641,929.397,812.4156667,592.9793333,599.6816667,668.9116667,847.717,664.8186667,568.6883333,,,,,,,
67.868,925.0406667,842.9883333,612.7226667,584.4773333,663.984,855.6336667,676.853,555.9276667,,,,,,,
68.095,900.824,843.4706667,615.0566667,588.462,657.0826667,845.9256667,665.696,557.9013333,,,,,,,
68.322,887.6446667,828.6503333,625.8296667,606.689,652.226,821.8076667,668.706,559.7843333,,,,,,,
68.549,909.7193333,800.4283333,631.8226667,593.106,693.167,829.9683333,668.191,590.8393333,,,,,,,
68.776,920.1543333,861.0953333,634.654,575.6513333,696.7246667,832.858,676.3726667,552.777,,,,,,,
69.003,922.726,864.02,652.4496667,568.9923333,700.2763333,819.2626667,692.8136667,559.8106667,,,,,,,
69.23,937.5656667,827.338,656.1046667,570.2766667,733.805,826.28,694.8236667,580.5116667,,,,,,,
69.457,953.6073333,828.5743333,639.749,568.4996667,716.743,847.7566667,683,605.0436667,,,,,,,
69.684,940.8326667,853.1263333,634.1033333,568.8826667,718.416,853.88,682.0686667,569.479,,,,,,,
69.911,924.2856667,842.8726667,624.5943333,588.4166667,756.873,871.813,681.0586667,550.5603333,,,,,,,
70.138,932.5993333,868.4176667,610.7876667,581.9696667,749.105,877.322,676.6863333,555.3633333,,,,,,,
70.365,928.5083333,884.9383333,656.8996667,557.9093333,732.5156667,868.66,682.2793333,526.402,,,,,,,
70.592,908.0213333,910.2176667,647.2403333,564.7083333,719.7216667,852.4753333,685.735,556.174,,,,,,,
70.819,901.2323333,918.302,631.8303333,568,719.7243333,846.7206667,691.4656667,558.1323333,,,,,,,
71.046,905.0273333,903.0536667,639.2,571.6553333,725.1723333,849.4166667,690.353,594.2226667,,,,,,,
71.273,903.865,899.0976667,634.529,577.9696667,722.2733333,873.4166667,666.6276667,603.1676667,,,,,,,
71.5,879.314,894.939,651.1183333,562.7993333,738.0916667,863.516,657.304,602.7983333,,,,,,,
71.727,869.935,896.783,657.583,567.0833333,772.297,857.183,666.255,606.7323333,,,,,,,
71.954,905.8513333,919.6706667,657.652,585.212,759.0503333,887.353,668.3526667,601.1513333,,,,,,,
72.181,920.0763333,932.6646667,663.0376667,581.9243333,759.246,870.2973333,693.407,579.833,,,,,,,
72.408,882.259,966.3383333,646.2666667,574.3333333,784.7156667,872.9426667,715.9413333,566.6163333,,,,,,,
72.635,864.347,943.8616667,640.575,565.303,771.0436667,880.0313333,702.245,620.406,,,,,,,
72.862,897.4063333,943.5803333,631.9213333,563.231,758.8053333,873.2073333,687.765,587.191,,,,,,,
73.089,911.5343333,994.6073333,624.6496667,562.773,775.4543333,877.9233333,698.809,620.5766667,,,,,,,
73.316,920.4013333,1010.983667,659.592,576.5646667,791.783,894.0836667,708,669.132,,,,,,,
73.543,918.2406667,970.327,690.3646667,586.1286667,778.6333333,909.865,693.2843333,636.2296667,,,,,,,
73.77,895.966,977.035,642.7523333,569.7953333,759.814,922.329,698.2253333,632.6846667,,,,,,,
73.997,886.2253333,1010.091333,633.3326667,560.6816667,785.348,919.7876667,712.4996667,609.1333333,,,,,,,
74.224,891.1866667,1002.134667,655.988,562.924,804.4106667,913.6936667,709.9213333,634.228,,,,,,,
74.451,895.715,989.042,694.22,561.8103333,798.8903333,909.9986667,732.5146667,632.3446667,,,,,,,
74.678,902.351,1012.434667,688.1893333,559.1286667,794.0243333,910.429,737.5,664.1836667,,,,,,,
74.905,892.0183333,1013.478333,688.4033333,563.6666667,777.5363333,921.1486667,721.3723333,681.146,,,,,,,
75.132,878.001,1032.382667,641.6356667,556.326,794.5533333,902.3106667,714.284,660.1383333,,,,,,,
75.359,866.8016667,1066.409,647.3576667,550.7273333,789.8773333,886.1463333,714.3826667,676.9506667,,,,,,,
75.586,859.5596667,1060.165667,655.3656667,552.3483333,776.9203333,887.1666667,716.5883333,673.239,,,,,,,
75.813,866.4766667,1062.732667,653.3403333,549.1666667,793.5633333,873.678,722.0493333,659.191,,,,,,,
76.04,878.3036667,1103.115333,655.6396667,542.697,824.3686667,882.8233333,732.8036667,651.3543333,,,,,,,
76.267,873.725,1085.457333,639.463,545.0076667,816.844,907.5946667,739.3283333,695.7963333,,,,,,,
76.494,861.2933333,1071.845333,672.676,546.856,801.3456667,879.1673333,733.059,677.003,,,,,,,
76.721,872.386,1088.117667,655.4086667,545.3786667,844.4493333,865.7966667,728.8576667,684.5396667,,,,,,,
76.948,886.68,1106.496333,675.7683333,562.6326667,841.9476667,906.1846667,738.4706667,726.348,,,,,,,
77.175,897.769,1107.056333,675.9313333,568.6666667,823.796,882.834,734.5,731.137,,,,,,,
77.402,898.011,1093.449333,677.4483333,563.375,828.4143333,840.503,719.804,716.645,,,,,,,
77.629,896.886,1096.178333,708.0443333,552.4243333,797.7816667,848.966,721.657,700.3313333,,,,,,,
77.856,902.8123333,1117.436667,699.4203333,542.11,769.1013333,824.1146667,749.6863333,686.2643333,,,,,,,
78.083,913.8483333,1135.880333,702.3156667,539.235,762.6616667,796.1553333,754.8333333,689.3506667,,,,,,,
78.31,890.4693333,1142.509333,689.848,534.7726667,767.519,811.0406667,745.7746667,728.3183333,,,,,,,
78.537,853.259,1147.493333,696.6743333,538.8033333,759.874,817.0323333,731.5393333,723.5106667,,,,,,,
78.764,861.1003333,1162.431333,689.9763333,550.1286667,735.1093333,810.4813333,732.853,719.714,,,,,,,
78.991,875.4236667,1149.890667,684.8556667,545.4393333,737.642,790.9776667,742.1766667,735.1583333,,,,,,,
79.218,869.536,1135.074333,679.2746667,522.674,752.3396667,785.3703333,747.7453333,739.1976667,,,,,,,
79.445,845.1076667,1153.196,719.38,527.4393333,793.0576667,787.3806667,760.0686667,718.0756667,,,,,,,
79.672,840.7756667,1166.923,692.5146667,539.5493333,775.6976667,777.4843333,753.0983333,754.691,,,,,,,
79.899,832.313,1185.304667,682.2973333,537.5,748.332,774.7506667,732.4216667,712.5426667,,,,,,,
80.126,822.2716667,1156.877667,691.2123333,537.7613333,722.12,772.1916667,718.255,741.101,,,,,,,
80.353,846.7623333,1186.836333,673.8666667,534.2273333,738.444,772.288,725.569,724.447,,,,,,,
80.58,856.3843333,1179.470333,680.7676667,541.9393333,745.6246667,762.3273333,734.441,740.0573333,,,,,,,
80.806,836.2946667,1196.452667,677.5703333,552.5153333,760.0116667,747.4243333,719.7746667,782.4756667,,,,,,,
81.033,834.4203333,1197.671,647.8106667,553.2313333,718.024,753.982,689,786.1476667,,,,,,,
81.26,839.1173333,1192.457667,617.0033333,541.5,703.3376667,745.3656667,649.206,753.8116667,,,,,,,
81.487,836.4233333,1182.710667,645.514,536.788,712.0606667,739.2363333,648.3626667,749.166,,,,,,,
81.714,847.0796667,1150.981,636.1133333,549.894,713.584,746.1913333,686.5833333,738.7673333,,,,,,,
81.941,853.5443333,1189.883333,636.405,545.837,670.218,731.4896667,699.3923333,764.7123333,,,,,,,
82.168,854.747,1203.313,642.375,534.818,661.5453333,743.2866667,690.3576667,810.7563333,,,,,,,
82.395,840.9703333,1223.866,627.3886667,540.625,652.801,764.3556667,676.343,773.036,,,,,,,
82.622,814.3396667,1196.215,602.3273333,530.909,672.344,757.545,661.564,774.7023333,,,,,,,
82.849,797.535,1209.756,601.1843333,539.8333333,687.4253333,756.374,653.5783333,794.4163333,,,,,,,
83.076,778.16,1191.969667,621.2806667,571.5303333,662.2976667,751.5473333,655.2106667,749.8526667,,,,,,,
83.303,788.69,1173.785,578.5036667,558.754,672.069,748.785,654.1473333,773.303,,,,,,,
83.53,822.539,1180.342333,597.593,538.6743333,686.868,729.9513333,653.8236667,708.1913333,,,,,,,
83.757,831.646,1200.511,611.2793333,538.25,696.4823333,718.7226667,650.2646667,733.718,,,,,,,
83.984,815.193,1143.044,591.1493333,532.3636667,697.8883333,743.222,638.2403333,736.751,,,,,,,
84.211,791.075,1174.025667,603.7246667,547.413,695.0783333,742.759,620.4513333,731.9046667,,,,,,,
84.438,797.357,1198.699333,617.6586667,567.3333333,677.4806667,710.4773333,624.887,742.5776667,,,,,,,
84.665,818.8673333,1187.590667,585.642,556.5606667,688.9136667,713.0023333,626.853,679.9933333,,,,,,,
84.892,810.7556667,1143.529333,600.1083333,546.6666667,661.6606667,726.8316667,609.6666667,762.399,,,,,,,
85.119,810.104,1151.567667,588.1136667,547.8293333,662.4616667,723.3196667,603.8526667,728.2426667,,,,,,,
85.346,813.2066667,1186.224333,612.199,536.0983333,683.3233333,727.9453333,601.456,764.7163333,,,,,,,
85.573,807.4956667,1164.917,631.3793333,538.6666667,672.9996667,725.0526667,607.1666667,721.145,,,,,,,
85.8,809.114,1094.369667,599.0813333,564.697,680.462,683.7296667,624.5096667,702.1076667,,,,,,,
86.027,801.8823333,1064.354,612.8953333,542.106,681.2216667,668.597,622.9903333,705.0193333,,,,,,,
86.254,790.6023333,1056.982333,618.2076667,513.8713333,655.956,698.0126667,599.74,664.8946667,,,,,,,
86.481,794.5656667,1026.714,623.1116667,533.765,677.0436667,727.775,594.451,704.932,,,,,,,
86.708,799.1683333,1031.988,635.8093333,549.212,637.3753333,748.086,599.319,645.2646667,,,,,,,
86.935,806.029,1038.21,609.277,543.8183333,656.956,730.477,604.7643333,686.4913333,,,,,,,
87.162,804.393,1024.233333,600.147,534.8636667,677.9936667,718.0813333,601.23,632.065,,,,,,,
87.389,797.4763333,1023.271667,623.91,523.1666667,650.4606667,722.0856667,610.1863333,649.2446667,,,,,,,
87.616,793.279,1001.946333,635.41,531.788,665.1296667,736.987,617.9903333,663.728,,,,,,,
87.843,804.0346667,941.744,598.301,547.932,660.2496667,722.5203333,607.7156667,621.4963333,,,,,,,
88.07,825.4503333,951.2926667,587.2946667,549.3333333,658.6926667,714.9113333,612.3923333,613.4253333,,,,,,,
88.297,833.2503333,964.9766667,603.504,553.3103333,672.1093333,734.8233333,603.8726667,588.0413333,,,,,,,
88.524,819.991,942.9636667,624.5766667,553.197,684.0246667,733.4436667,600.5346667,592.607,,,,,,,
88.751,807.1976667,936.9453333,603.84,537.932,664.1683333,736.2446667,605.5,583.926,,,,,,,
88.978,814.47,903.2686667,621.9106667,529.3256667,666.4056667,729.114,604.054,604.764,,,,,,,
89.205,830.8873333,906.0393333,619.5616667,532.6363333,669.4163333,730.6013333,595.2746667,598.482,,,,,,,
89.432,819.7036667,954.256,617.671,536.0453333,677.5836667,746.7486667,586.554,610.202,,,,,,,
89.659,821.84,934.1796667,619.0643333,538.6896667,684.55,714.738,604.0196667,609.708,,,,,,,
89.886,840.5106667,882.579,602.344,544.4166667,686.6006667,699.7366667,624.5146667,619.039,,,,,,,
90.113,832.2106667,878.81,626.9343333,550.9126667,645.8133333,723.03,611.4016667,594.4156667,,,,,,,
90.34,806.3173333,922.347,617.478,551.3183333,667.3316667,725.1086667,600.0143333,583.8973333,,,,,,,
90.567,805.7276667,928.9913333,629.9476667,550.2953333,656.113,738.7703333,603.1663333,591.638,,,,,,,
90.794,819.1303333,895.2426667,614.1576667,562.3863333,665.419,712.3333333,595.8773333,542.731,,,,,,,
91.021,807.3006667,884.9163333,629.286,576.693,665.72,697.2613333,591.5686667,568.174,,,,,,,
91.248,785.0276667,892.8623333,599.854,580.9243333,633.323,727.9503333,599.6226667,585.7256667,,,,,,,
91.475,786.4303333,887.524,614.5233333,571.0643333,678.34,730.855,611.2253333,587.003,,,,,,,
91.702,816.246,880.638,616.8743333,548.2346667,678.3276667,737.2346667,604.2743333,596.1343333,,,,,,,
91.929,822.0523333,911.507,586.426,546.8146667,691.208,738.8333333,589.4903333,579.8903333,,,,,,,
92.156,818.1713333,867.8753333,593.459,569.3333333,681.8636667,740.5963333,600.735,594.0526667,,,,,,,
92.383,820.5396667,932.444,587.6383333,576.4583333,659.0536667,764.583,601.3726667,561.1163333,,,,,,,
92.61,831.3786667,947.9546667,608.9463333,585.9093333,663.422,749.5066667,596,577.0406667,,,,,,,
92.837,849.239,930.3406667,630.1493333,586.019,676.3786667,722.112,602.196,580.633,,,,,,,
93.064,851.3386667,914.992,621.3413333,569.924,710.8436667,729.91,599.9556667,574.0053333,,,,,,,
93.291,822.9126667,899.2383333,604.3626667,559.6893333,661.751,745.2386667,605.9803333,591.6003333,,,,,,,
93.518,803.633,856.054,596.051,562.235,672.7396667,772.8356667,591.402,583.705,,,,,,,
93.745,805.872,878.2573333,614.5956667,575.985,668.1183333,778.6056667,579.1076667,571.3946667,,,,,,,
93.972,815.8516667,887.5193333,634.3756667,573.4696667,638.3043333,763.1416667,598.417,563.9046667,,,,,,,
94.199,831.0843333,863.9643333,614.4336667,573.042,660.537,737.003,598.098,577.821,,,,,,,
94.426,825.6623333,917.6976667,613.359,565.4846667,669.2886667,729.3463333,593.5486667,598.667,,,,,,,
94.653,801.6253333,902.045,620.1793333,562.591,662.7943333,731.5876667,605.4216667,600.7596667,,,,,,,
94.88,807.9476667,879.3703333,610.9226667,575.5,674.543,737.227,601.407,598.0976667,,,,,,,
95.107,823.5733333,893.308,623.6053333,561.981,668.5343333,716.81,592.8136667,547.515,,,,,,,
95.334,824.0416667,888.2573333,618.214,556.6136667,665.1136667,704.6713333,598.838,616.7156667,,,,,,,
95.56,838.5036667,878.2343333,630.3723333,555.375,673.7213333,746.2896667,604.3043333,574.0943333,,,,,,,
95.787,842.6643333,901.59,608.7343333,547.5,655.1396667,751.0533333,617.75,550.795,,,,,,,
96.014,835.3463333,864.4133333,649.5076667,555.413,692.524,758.234,621.7253333,599.6116667,,,,,,,
96.241,823.894,908.9236667,656.5796667,553.303,694.6586667,768.374,599.515,598.989,,,,,,,
96.468,820.223,912.568,618.9603333,547.015,659.4363333,749.2956667,599.3333333,570.8266667,,,,,,,
96.695,841.95,900.6316667,603.0306667,561.6366667,640.4723333,743.02,592.343,616.4753333,,,,,,,
96.922,857.1903333,885.333,616.499,564.61,673.2923333,745.8826667,582.7846667,617.812,,,,,,,
97.149,864.7313333,899.2496667,606.3293333,556.3333333,688.4856667,756.4873333,589.9606667,571.1346667,,,,,,,
97.376,867.274,897.258,619.749,534.0833333,664.6963333,750.82,600.5196667,538.677,,,,,,,
97.603,839.2353333,903.5053333,626.359,536.1816667,663.9373333,722.5463333,605.4166667,574.647,,,,,,,
97.83,804.944,912.9263333,617.3046667,573.8786667,669.8103333,749.3716667,592.6666667,609.0433333,,,,,,,
98.057,788.725,893.4546667,613.3173333,582.0833333,661.384,771.599,592.995,618.7766667,,,,,,,
98.284,795.65,866.1786667,620.8073333,570.462,647.4756667,739.5,589.0586667,548.0556667,,,,,,,
98.511,813.2903333,939.308,617.8233333,556.8483333,697.0103333,744.7446667,592.637,590.908,,,,,,,
98.738,823.2486667,920.7343333,625.0743333,561.178,687.6626667,752.6893333,605.539,604.1226667,,,,,,,
98.965,831.396,910.9526667,623.9686667,554.7193333,648.073,736.9363333,601.4656667,588.4253333,,,,,,,
99.192,835.5513333,904.96,624.67,549.193,644.541,747.2853333,599.0883333,611.9446667,,,,,,,
99.419,844.2843333,931.9343333,606.1943333,555.1363333,680.726,756.8623333,603.892,546.8366667,,,,,,,
99.646,845.4733333,911.0386667,626.004,552.2273333,708.141,792.3776667,595.2353333,560.931,,,,,,,
99.873,848.4776667,917.0726667,614.9596667,555.9166667,656.536,817.78,579.804,574.132,,,,,,,
100.1,851.8526667,927.4553333,618.8646667,559.981,698.8546667,806.1553333,591.5586667,590.8506667,,,,,,,
100.327,853.9006667,895.1436667,635.5736667,566.5603333,640.013,797.8523333,594,555.423,,,,,,,
100.554,853.4166667,917.551,619.405,592.2726667,613.4633333,793.5246667,579.882,557.5986667,,,,,,,
100.781,859.3276667,920.641,603.3676667,594.1136667,642.2303333,782.5,575.51,557.1573333,,,,,,,
101.008,868.9233333,923.1536667,619.727,567.053,678.6746667,767.929,588.0786667,552.0506667,,,,,,,
101.235,867.1366667,924.287,625.498,562.53,673.0116667,799.166,604.6523333,571.928,,,,,,,
101.462,858.3916667,924.8913333,630.8583333,577.6516667,650.5493333,801.4506667,598.4806667,593.8893333,,,,,,,
101.689,862.0803333,945.7403333,622.7586667,577.2196667,693.5633333,783.0646667,577.75,646.2163333,,,,,,,
101.916,845.6806667,929.047,616.1643333,563.784,678.5696667,805.205,584.461,612.0906667,,,,,,,
102.143,845.8953333,920.525,632.0283333,564.8333333,685.1153333,809.5086667,606.598,616.047,,,,,,,
102.37,849.122,963.5116667,628.1396667,560.0416667,661.7853333,812.789,605.7353333,548.2066667,,,,,,,
102.597,843.3716667,924.3563333,626.508,558.8406667,660.099,810.855,611.1373333,643.6413333,,,,,,,
102.824,862.693,908.9933333,633.5773333,575.659,661.5713333,823.9683333,616.6863333,577.541,,,,,,,
103.051,844.6643333,962.2483333,658.846,590.712,656.1583333,830.395,596.304,578.8023333,,,,,,,
