"","SERCA_gray_avg_wd1","SERCA_gray_avg_wd2","SERCA_gray_avg_wd3","SERCA_gray_avg_wd4","SERCA_gray_avg_wd5","SERCA_gray_avg_wd6","SERCA_gray_avg_wd7","SERCA_gray_avg_wd8"
"3605",523.7743333,NA,NA,NA,NA,NA,NA,NA
"3606",505.9706667,NA,NA,NA,NA,NA,NA,NA
"3607",486.99,NA,NA,NA,NA,NA,NA,NA
"3608",490.7353333,NA,NA,NA,NA,NA,NA,NA
"3609",500.7893333,NA,NA,NA,NA,NA,NA,NA
"3610",505.0293333,NA,NA,NA,NA,NA,NA,NA
"3611",512.6863333,NA,NA,NA,NA,NA,NA,NA
"3612",506.0193333,NA,NA,NA,NA,NA,NA,NA
"3613",489.0536667,NA,NA,NA,NA,NA,NA,NA
"3614",490.5783333,NA,NA,NA,NA,NA,NA,NA
"3615",510.8676667,NA,NA,NA,NA,NA,NA,NA
"3616",508.069,NA,NA,NA,NA,NA,NA,NA
"3617",484.25,NA,NA,NA,NA,NA,NA,NA
"3618",480.2153333,NA,NA,NA,NA,NA,NA,NA
"3619",493.294,NA,NA,NA,NA,NA,NA,NA
"3620",497.412,NA,NA,NA,NA,NA,NA,NA
"3621",493.5833333,NA,NA,NA,NA,NA,NA,NA
"3622",498.2843333,NA,NA,NA,NA,NA,NA,NA
"3623",496.2596667,NA,NA,NA,NA,NA,NA,NA
"3624",508.7253333,NA,NA,NA,NA,NA,NA,NA
"3625",524.534,NA,NA,NA,NA,NA,NA,NA
"3626",507.2256667,NA,NA,NA,NA,NA,NA,NA
"3627",494.196,NA,NA,NA,NA,NA,NA,NA
"3628",498.294,NA,NA,NA,NA,NA,NA,NA
"3629",507.5586667,NA,NA,NA,NA,NA,NA,NA
"3630",514.745,NA,NA,NA,NA,NA,NA,NA
"3631",505.0293333,NA,NA,NA,NA,NA,NA,NA
"3632",496.8923333,NA,NA,NA,NA,NA,NA,NA
"3633",496.892,NA,NA,NA,NA,NA,NA,NA
"3634",495.8333333,NA,NA,NA,NA,NA,NA,NA
"3635",488.0393333,NA,NA,NA,NA,NA,NA,NA
"3636",499.3726667,NA,NA,NA,NA,NA,NA,NA
"3637",510.0243333,NA,NA,NA,NA,NA,NA,NA
"3638",492.8626667,NA,NA,NA,NA,NA,NA,NA
"3639",479.5,NA,NA,NA,NA,NA,NA,NA
"3640",479.4116667,NA,NA,NA,NA,NA,NA,NA
"3641",494.0343333,NA,NA,NA,NA,NA,NA,NA
"3642",514.0196667,NA,NA,NA,NA,NA,NA,NA
"3643",511.2546667,NA,NA,NA,NA,NA,NA,NA
"3644",515.039,NA,NA,NA,NA,NA,NA,NA
"3645",523.7256667,NA,NA,NA,NA,NA,NA,NA
"3646",504.5293333,NA,NA,NA,NA,NA,NA,NA
"3647",500.152,NA,NA,NA,NA,NA,NA,NA
"3648",499.4706667,NA,NA,NA,NA,NA,NA,NA
"3649",493.4606667,NA,NA,NA,NA,NA,NA,NA
"3650",492.5096667,NA,NA,NA,NA,NA,NA,NA
"3651",490.9166667,NA,NA,NA,NA,NA,NA,NA
"3652",499.343,NA,NA,NA,NA,NA,NA,NA
"3653",504.6863333,NA,NA,NA,NA,NA,NA,NA
"3654",509.5393333,NA,NA,NA,NA,NA,NA,NA
"3655",519.3823333,NA,NA,NA,NA,NA,NA,NA
"3656",497.598,NA,NA,NA,NA,NA,NA,NA
"3657",465.098,NA,NA,NA,NA,NA,NA,NA
"3658",474.3433333,NA,NA,NA,NA,NA,NA,NA
"3659",493.936,NA,NA,NA,NA,NA,NA,NA
"3660",495.6763333,NA,NA,NA,NA,NA,NA,NA
"3661",499.5096667,NA,NA,NA,NA,NA,NA,NA
"3662",493.7256667,NA,NA,NA,NA,NA,NA,NA
"3663",491.7696667,NA,NA,NA,NA,NA,NA,NA
"3664",491.6276667,NA,NA,NA,NA,NA,NA,NA
"3665",481.3676667,NA,NA,NA,NA,NA,NA,NA
"3666",494.039,NA,NA,NA,NA,NA,NA,NA
"3667",495.348,NA,NA,NA,NA,NA,NA,NA
"3668",475,NA,NA,NA,NA,NA,NA,NA
"3669",467.049,NA,NA,NA,NA,NA,NA,NA
"3670",471.2646667,NA,NA,NA,NA,NA,NA,NA
"3671",474.76,NA,NA,NA,NA,NA,NA,NA
"3672",485.4313333,NA,NA,NA,NA,NA,NA,NA
"3673",497.1373333,NA,NA,NA,NA,NA,NA,NA
"3674",504.5296667,NA,NA,NA,NA,NA,NA,NA
"3675",505.6176667,NA,NA,NA,NA,NA,NA,NA
"3676",486.0393333,NA,NA,NA,NA,NA,NA,NA
"3677",486.289,NA,NA,NA,NA,NA,NA,NA
"3678",501.6473333,NA,NA,NA,NA,NA,NA,NA
"3679",484.2696667,NA,NA,NA,NA,NA,NA,NA
"3680",471.5003333,NA,NA,NA,NA,NA,NA,NA
"3681",482.9213333,NA,NA,NA,NA,NA,NA,NA
"3682",484.6173333,NA,NA,NA,NA,NA,NA,NA
"3683",475.2843333,NA,NA,NA,NA,NA,NA,NA
"3684",483.657,NA,NA,NA,NA,NA,NA,NA
"3685",497.5833333,NA,NA,NA,NA,NA,NA,NA
"3686",483.569,NA,NA,NA,NA,NA,NA,NA
"3687",468.0983333,NA,NA,NA,NA,NA,NA,NA
"3688",473.2843333,NA,NA,NA,NA,NA,NA,NA
"3689",487.25,NA,NA,NA,NA,NA,NA,NA
"3690",487.3333333,NA,NA,NA,NA,NA,NA,NA
"3691",484.044,NA,NA,NA,NA,NA,NA,NA
"3692",480.01,NA,NA,NA,NA,NA,NA,NA
"3693",480.5246667,NA,NA,NA,NA,NA,NA,NA
"3694",483.9506667,NA,NA,NA,NA,NA,NA,NA
"3695",488.1373333,NA,NA,NA,NA,NA,NA,NA
"3696",501.304,NA,NA,NA,NA,NA,NA,NA
"3697",518.946,NA,NA,NA,NA,NA,NA,NA
"3698",502.804,NA,NA,NA,NA,NA,NA,NA
"3699",476.5343333,NA,NA,NA,NA,NA,NA,NA
"3700",485.598,NA,NA,NA,NA,NA,NA,NA
"3701",490.206,NA,NA,NA,NA,NA,NA,NA
"3702",508.5,NA,NA,NA,NA,NA,NA,NA
"3703",507.1666667,NA,NA,NA,NA,NA,NA,NA
"3704",477.7646667,NA,NA,NA,NA,NA,NA,NA
"3705",474.9363333,NA,NA,NA,NA,NA,NA,NA
"3706",492.706,NA,NA,NA,NA,NA,NA,NA
"3707",494.3086667,NA,NA,NA,NA,NA,NA,NA
"3708",468.4116667,NA,NA,NA,NA,NA,NA,NA
"3709",478.995,NA,NA,NA,NA,NA,NA,NA
"3710",502.402,NA,NA,NA,NA,NA,NA,NA
"3711",508.897,NA,NA,NA,NA,NA,NA,NA
"3712",504.3336667,NA,NA,NA,NA,NA,NA,NA
"3713",490.9213333,NA,NA,NA,NA,NA,NA,NA
"3714",493.1273333,NA,NA,NA,NA,NA,NA,NA
"3715",491.706,NA,NA,NA,NA,NA,NA,NA
"3716",499.4116667,NA,NA,NA,NA,NA,NA,NA
"3717",515.853,NA,NA,NA,NA,NA,NA,NA
"3718",518.441,NA,NA,NA,NA,NA,NA,NA
"3719",509.4166667,NA,NA,NA,NA,NA,NA,NA
"3720",507.3336667,NA,NA,NA,NA,NA,NA,NA
"3721",506.6763333,NA,NA,NA,NA,NA,NA,NA
"3722",517.294,NA,NA,NA,NA,NA,NA,NA
"3723",522.1373333,NA,NA,NA,NA,NA,NA,NA
"3724",496.0293333,NA,NA,NA,NA,NA,NA,NA
"3725",489.333,NA,NA,NA,NA,NA,NA,NA
"3726",484.1276667,NA,NA,NA,NA,NA,NA,NA
"3727",474.848,NA,NA,NA,NA,NA,NA,NA
"3728",488.6863333,NA,NA,NA,NA,NA,NA,NA
"3729",497.9413333,NA,NA,NA,NA,NA,NA,NA
"3730",499.1373333,NA,NA,NA,NA,NA,NA,NA
"3731",499.6863333,NA,NA,NA,NA,NA,NA,NA
"3732",497.51,NA,NA,NA,NA,NA,NA,NA
"3733",489.6176667,NA,NA,NA,NA,NA,NA,NA
"3734",484.9216667,NA,NA,NA,NA,NA,NA,NA
"3735",495.0003333,NA,NA,NA,NA,NA,NA,NA
"3736",503.1666667,NA,NA,NA,NA,NA,NA,NA
"3737",498.8333333,NA,NA,NA,NA,NA,NA,NA
"3738",506.461,NA,NA,NA,NA,NA,NA,NA
"3739",497.858,NA,NA,NA,NA,NA,NA,NA
"3740",483.441,NA,NA,NA,NA,NA,NA,NA
"3741",475.461,NA,NA,NA,NA,NA,NA,NA
"3742",473.9313333,NA,NA,NA,NA,NA,NA,NA
"3743",498.7796667,NA,NA,NA,NA,NA,NA,NA
"3744",523.6766667,NA,NA,NA,NA,NA,NA,NA
"3745",522.3726667,NA,NA,NA,NA,NA,NA,NA
"3746",506.2253333,NA,NA,NA,NA,NA,NA,NA
"3747",508.9506667,NA,NA,NA,NA,NA,NA,NA
"3748",511.559,NA,NA,NA,NA,NA,NA,NA
"3749",507.9703333,NA,NA,NA,NA,NA,NA,NA
"3750",505.451,NA,NA,NA,NA,NA,NA,NA
"3751",498.6616667,NA,NA,NA,NA,NA,NA,NA
"3752",502.1373333,NA,NA,NA,NA,NA,NA,NA
"3753",498.8333333,NA,NA,NA,NA,NA,NA,NA
"3754",487.7156667,NA,NA,NA,NA,NA,NA,NA
"3755",492.799,NA,NA,NA,NA,NA,NA,NA
"3756",513.755,NA,NA,NA,NA,NA,NA,NA
"3757",515.1616667,NA,NA,NA,NA,NA,NA,NA
"3758",502.8626667,NA,NA,NA,NA,NA,NA,NA
"3759",504.2353333,NA,NA,NA,NA,NA,NA,NA
"3760",515.2156667,NA,NA,NA,NA,NA,NA,NA
"3761",521.005,NA,NA,NA,NA,NA,NA,NA
"3762",515.157,NA,NA,NA,NA,NA,NA,NA
"3763",517.24,NA,NA,NA,NA,NA,NA,NA
"3764",517.235,NA,NA,NA,NA,NA,NA,NA
"3765",521.0486667,NA,NA,NA,NA,NA,NA,NA
"3766",525.059,NA,NA,NA,NA,NA,NA,NA
"3767",522.9656667,NA,NA,NA,NA,NA,NA,NA
"3768",524.2646667,NA,NA,NA,NA,NA,NA,NA
"3769",523.4216667,NA,NA,NA,NA,NA,NA,NA
"3770",532.5,NA,NA,NA,NA,NA,NA,NA
"3771",526.799,NA,NA,NA,NA,NA,NA,NA
"3772",525.3036667,NA,NA,NA,NA,NA,NA,NA
"3773",526.1813333,NA,NA,NA,NA,NA,NA,NA
"3774",529.314,NA,NA,NA,NA,NA,NA,NA
"3775",521.495,NA,NA,NA,NA,NA,NA,NA
"3776",494.2156667,NA,NA,NA,NA,NA,NA,NA
"3777",500.6616667,NA,NA,NA,NA,NA,NA,NA
"3778",534.6276667,NA,NA,NA,NA,NA,NA,NA
"3779",539.6863333,NA,NA,NA,NA,NA,NA,NA
"3780",524.392,NA,NA,NA,NA,NA,NA,NA
"3781",522.8086667,NA,NA,NA,NA,NA,NA,NA
"3782",540.9706667,NA,NA,NA,NA,NA,NA,NA
"3783",545.049,NA,NA,NA,NA,NA,NA,NA
"3784",528.1763333,NA,NA,NA,NA,NA,NA,NA
"3785",531.402,NA,NA,NA,NA,NA,NA,NA
"3786",530.696,NA,NA,NA,NA,NA,NA,NA
"3787",532.6666667,NA,NA,NA,NA,NA,NA,NA
"3788",530.0096667,NA,NA,NA,NA,NA,NA,NA
"3789",529.701,NA,NA,NA,NA,NA,NA,NA
"3790",559.363,NA,NA,NA,NA,NA,NA,NA
"3791",562.2696667,NA,NA,NA,NA,NA,NA,NA
"3792",546.5786667,NA,NA,NA,NA,NA,NA,NA
"3793",561.3286667,NA,NA,NA,NA,NA,NA,NA
"3794",572.9606667,NA,NA,NA,NA,NA,NA,NA
"3795",560.691,NA,NA,NA,NA,NA,NA,NA
"3796",540.647,NA,NA,NA,NA,NA,NA,NA
"3797",547.255,NA,NA,NA,NA,NA,NA,NA
"3798",567.402,NA,NA,NA,NA,NA,NA,NA
"3799",568.5786667,NA,NA,NA,NA,NA,NA,NA
"3800",575.7453333,NA,NA,NA,NA,NA,NA,NA
"3801",588.0296667,NA,NA,NA,NA,NA,NA,NA
"3802",585.9703333,NA,NA,NA,NA,NA,NA,NA
"3803",569.6716667,NA,NA,NA,NA,NA,NA,NA
"3804",550.6666667,NA,NA,NA,NA,NA,NA,NA
"3805",548.157,NA,NA,NA,NA,NA,NA,NA
"3806",565.9316667,NA,NA,NA,NA,NA,NA,NA
"3807",570.1813333,NA,NA,NA,NA,NA,NA,NA
"3808",569.2746667,NA,NA,NA,NA,NA,NA,NA
"3809",581.608,NA,NA,NA,NA,NA,NA,NA
"3810",566.4703333,NA,NA,NA,NA,NA,NA,NA
"3811",544.534,NA,NA,NA,NA,NA,NA,NA
"3812",550.9116667,NA,NA,NA,NA,NA,NA,NA
"3813",567.0196667,NA,NA,NA,NA,NA,NA,NA
"3814",563.1076667,NA,NA,NA,NA,NA,NA,NA
"3815",548.6323333,NA,NA,NA,NA,NA,NA,NA
"3816",561.059,NA,NA,NA,NA,NA,NA,NA
"3817",580.0736667,NA,NA,NA,NA,NA,NA,NA
"3818",584.912,NA,NA,NA,NA,NA,NA,NA
"3819",579.1913333,NA,NA,NA,NA,NA,NA,NA
"3820",577.941,NA,NA,NA,NA,NA,NA,NA
"3821",602.6666667,NA,NA,NA,NA,NA,NA,NA
"3822",599.0683333,NA,NA,NA,NA,NA,NA,NA
"3823",584.892,NA,NA,NA,NA,NA,NA,NA
"3824",608.7743333,NA,NA,NA,NA,NA,NA,NA
"3825",608.691,NA,NA,NA,NA,NA,NA,NA
"3826",596.6473333,NA,NA,NA,NA,NA,NA,NA
"3827",606.0836667,NA,NA,NA,NA,NA,NA,NA
"3828",617.1766667,NA,NA,NA,NA,NA,NA,NA
"3829",634.7353333,NA,NA,NA,NA,NA,NA,NA
"3830",621.843,NA,NA,NA,NA,NA,NA,NA
"3831",604.2403333,NA,NA,NA,NA,NA,NA,NA
"3832",612.549,NA,NA,NA,NA,NA,NA,NA
"3833",608.5293333,NA,NA,NA,NA,NA,NA,NA
"3834",599.559,NA,NA,NA,NA,NA,NA,NA
"3835",604.5046667,NA,NA,NA,NA,NA,NA,NA
"3836",623.9606667,NA,NA,NA,NA,NA,NA,NA
"3837",642.696,NA,NA,NA,NA,NA,NA,NA
"3838",640.3333333,NA,NA,NA,NA,NA,NA,NA
"3839",625.01,NA,NA,NA,NA,NA,NA,NA
"3840",613.5883333,NA,NA,NA,NA,NA,NA,NA
"3841",616.9803333,NA,NA,NA,NA,NA,NA,NA
"3842",630.5393333,NA,NA,NA,NA,NA,NA,NA
"3843",639.6376667,NA,NA,NA,NA,NA,NA,NA
"3844",635.314,NA,NA,NA,NA,NA,NA,NA
"3845",636.451,NA,NA,NA,NA,NA,NA,NA
"3846",643.01,NA,NA,NA,NA,NA,NA,NA
"3847",664.8186667,NA,NA,NA,NA,NA,NA,NA
"3848",676.853,NA,NA,NA,NA,NA,NA,NA
"3849",665.696,NA,NA,NA,NA,NA,NA,NA
"3850",668.706,NA,NA,NA,NA,NA,NA,NA
"3851",668.191,NA,NA,NA,NA,NA,NA,NA
"3852",676.3726667,NA,NA,NA,NA,NA,NA,NA
"3853",692.8136667,NA,NA,NA,NA,NA,NA,NA
"3854",694.8236667,NA,NA,NA,NA,NA,NA,NA
"3855",683,NA,NA,NA,NA,NA,NA,NA
"3856",682.0686667,NA,NA,NA,NA,NA,NA,NA
"3857",681.0586667,NA,NA,NA,NA,NA,NA,NA
"3858",676.6863333,NA,NA,NA,NA,NA,NA,NA
"3859",682.2793333,NA,NA,NA,NA,NA,NA,NA
"3860",685.735,NA,NA,NA,NA,NA,NA,NA
"3861",691.4656667,NA,NA,NA,NA,NA,NA,NA
"3862",690.353,NA,NA,NA,NA,NA,NA,NA
"3863",666.6276667,NA,NA,NA,NA,NA,NA,NA
"3864",657.304,NA,NA,NA,NA,NA,NA,NA
"3865",666.255,NA,NA,NA,NA,NA,NA,NA
"3866",668.3526667,NA,NA,NA,NA,NA,NA,NA
"3867",693.407,NA,NA,NA,NA,NA,NA,NA
"3868",715.9413333,NA,NA,NA,NA,NA,NA,NA
"3869",702.245,NA,NA,NA,NA,NA,NA,NA
"3870",687.765,NA,NA,NA,NA,NA,NA,NA
"3871",698.809,NA,NA,NA,NA,NA,NA,NA
"3872",708,NA,NA,NA,NA,NA,NA,NA
"3873",693.2843333,NA,NA,NA,NA,NA,NA,NA
"3874",698.2253333,NA,NA,NA,NA,NA,NA,NA
"3875",712.4996667,NA,NA,NA,NA,NA,NA,NA
"3876",709.9213333,NA,NA,NA,NA,NA,NA,NA
"3877",732.5146667,NA,NA,NA,NA,NA,NA,NA
"3878",737.5,NA,NA,NA,NA,NA,NA,NA
"3879",721.3723333,NA,NA,NA,NA,NA,NA,NA
"3880",714.284,NA,NA,NA,NA,NA,NA,NA
"3881",714.3826667,NA,NA,NA,NA,NA,NA,NA
"3882",716.5883333,NA,NA,NA,NA,NA,NA,NA
"3883",722.0493333,NA,NA,NA,NA,NA,NA,NA
"3884",732.8036667,NA,NA,NA,NA,NA,NA,NA
"3885",739.3283333,NA,NA,NA,NA,NA,NA,NA
"3886",733.059,NA,NA,NA,NA,NA,NA,NA
"3887",728.8576667,NA,NA,NA,NA,NA,NA,NA
"3888",738.4706667,NA,NA,NA,NA,NA,NA,NA
"3889",734.5,NA,NA,NA,NA,NA,NA,NA
"3890",719.804,NA,NA,NA,NA,NA,NA,NA
"3891",721.657,NA,NA,NA,NA,NA,NA,NA
"3892",749.6863333,NA,NA,NA,NA,NA,NA,NA
"3893",754.8333333,NA,NA,NA,NA,NA,NA,NA
"3894",745.7746667,NA,NA,NA,NA,NA,NA,NA
"3895",731.5393333,NA,NA,NA,NA,NA,NA,NA
"3896",732.853,NA,NA,NA,NA,NA,NA,NA
"3897",742.1766667,NA,NA,NA,NA,NA,NA,NA
"3898",747.7453333,NA,NA,NA,NA,NA,NA,NA
"3899",760.0686667,NA,NA,NA,NA,NA,NA,NA
"3900",753.0983333,NA,NA,NA,NA,NA,NA,NA
"3901",732.4216667,NA,NA,NA,NA,NA,NA,NA
"3902",718.255,NA,NA,NA,NA,NA,NA,NA
"3903",725.569,NA,NA,NA,NA,NA,NA,NA
"3904",734.441,NA,NA,NA,NA,NA,NA,NA
"3905",719.7746667,NA,NA,NA,NA,NA,NA,NA
"3906",689,NA,NA,NA,NA,NA,NA,NA
"3907",649.206,NA,NA,NA,NA,NA,NA,NA
"3908",648.3626667,NA,NA,NA,NA,NA,NA,NA
"3909",686.5833333,NA,NA,NA,NA,NA,NA,NA
"3910",699.3923333,NA,NA,NA,NA,NA,NA,NA
"3911",690.3576667,NA,NA,NA,NA,NA,NA,NA
"3912",676.343,NA,NA,NA,NA,NA,NA,NA
"3913",661.564,NA,NA,NA,NA,NA,NA,NA
"3914",653.5783333,NA,NA,NA,NA,NA,NA,NA
"3915",655.2106667,NA,NA,NA,NA,NA,NA,NA
"3916",654.1473333,NA,NA,NA,NA,NA,NA,NA
"3917",653.8236667,NA,NA,NA,NA,NA,NA,NA
"3918",650.2646667,NA,NA,NA,NA,NA,NA,NA
"3919",638.2403333,NA,NA,NA,NA,NA,NA,NA
"3920",620.4513333,NA,NA,NA,NA,NA,NA,NA
"3921",624.887,NA,NA,NA,NA,NA,NA,NA
"3922",626.853,NA,NA,NA,NA,NA,NA,NA
"3923",609.6666667,NA,NA,NA,NA,NA,NA,NA
"3924",603.8526667,NA,NA,NA,NA,NA,NA,NA
"3925",601.456,NA,NA,NA,NA,NA,NA,NA
"3926",607.1666667,NA,NA,NA,NA,NA,NA,NA
"3927",624.5096667,NA,NA,NA,NA,NA,NA,NA
"3928",622.9903333,NA,NA,NA,NA,NA,NA,NA
"3929",599.74,NA,NA,NA,NA,NA,NA,NA
"3930",594.451,NA,NA,NA,NA,NA,NA,NA
"3931",599.319,NA,NA,NA,NA,NA,NA,NA
"3932",604.7643333,NA,NA,NA,NA,NA,NA,NA
"3933",601.23,NA,NA,NA,NA,NA,NA,NA
"3934",610.1863333,NA,NA,NA,NA,NA,NA,NA
"3935",617.9903333,NA,NA,NA,NA,NA,NA,NA
"3936",607.7156667,NA,NA,NA,NA,NA,NA,NA
"3937",612.3923333,NA,NA,NA,NA,NA,NA,NA
"3938",603.8726667,NA,NA,NA,NA,NA,NA,NA
"3939",600.5346667,NA,NA,NA,NA,NA,NA,NA
"3940",605.5,NA,NA,NA,NA,NA,NA,NA
"3941",604.054,NA,NA,NA,NA,NA,NA,NA
"3942",595.2746667,NA,NA,NA,NA,NA,NA,NA
"3943",586.554,NA,NA,NA,NA,NA,NA,NA
"3944",604.0196667,NA,NA,NA,NA,NA,NA,NA
"3945",624.5146667,NA,NA,NA,NA,NA,NA,NA
"3946",611.4016667,NA,NA,NA,NA,NA,NA,NA
"3947",600.0143333,NA,NA,NA,NA,NA,NA,NA
"3948",603.1663333,NA,NA,NA,NA,NA,NA,NA
"3949",595.8773333,NA,NA,NA,NA,NA,NA,NA
"3950",591.5686667,NA,NA,NA,NA,NA,NA,NA
"3951",599.6226667,NA,NA,NA,NA,NA,NA,NA
"3952",611.2253333,NA,NA,NA,NA,NA,NA,NA
"3953",604.2743333,NA,NA,NA,NA,NA,NA,NA
"3954",589.4903333,NA,NA,NA,NA,NA,NA,NA
"3955",600.735,NA,NA,NA,NA,NA,NA,NA
"3956",601.3726667,NA,NA,NA,NA,NA,NA,NA
"3957",596,NA,NA,NA,NA,NA,NA,NA
"3958",602.196,NA,NA,NA,NA,NA,NA,NA
"3959",599.9556667,NA,NA,NA,NA,NA,NA,NA
"3960",605.9803333,NA,NA,NA,NA,NA,NA,NA
"3961",591.402,NA,NA,NA,NA,NA,NA,NA
"3962",579.1076667,NA,NA,NA,NA,NA,NA,NA
"3963",598.417,NA,NA,NA,NA,NA,NA,NA
"3964",598.098,NA,NA,NA,NA,NA,NA,NA
"3965",593.5486667,NA,NA,NA,NA,NA,NA,NA
"3966",605.4216667,NA,NA,NA,NA,NA,NA,NA
"3967",601.407,NA,NA,NA,NA,NA,NA,NA
"3968",592.8136667,NA,NA,NA,NA,NA,NA,NA
"3969",598.838,NA,NA,NA,NA,NA,NA,NA
"3970",604.3043333,NA,NA,NA,NA,NA,NA,NA
"3971",617.75,NA,NA,NA,NA,NA,NA,NA
"3972",621.7253333,NA,NA,NA,NA,NA,NA,NA
"3973",599.515,NA,NA,NA,NA,NA,NA,NA
"3974",599.3333333,NA,NA,NA,NA,NA,NA,NA
"3975",592.343,NA,NA,NA,NA,NA,NA,NA
"3976",582.7846667,NA,NA,NA,NA,NA,NA,NA
"3977",589.9606667,NA,NA,NA,NA,NA,NA,NA
"3978",600.5196667,NA,NA,NA,NA,NA,NA,NA
"3979",605.4166667,NA,NA,NA,NA,NA,NA,NA
"3980",592.6666667,NA,NA,NA,NA,NA,NA,NA
"3981",592.995,NA,NA,NA,NA,NA,NA,NA
"3982",589.0586667,NA,NA,NA,NA,NA,NA,NA
"3983",592.637,NA,NA,NA,NA,NA,NA,NA
"3984",605.539,NA,NA,NA,NA,NA,NA,NA
"3985",601.4656667,NA,NA,NA,NA,NA,NA,NA
"3986",599.0883333,NA,NA,NA,NA,NA,NA,NA
"3987",603.892,NA,NA,NA,NA,NA,NA,NA
"3988",595.2353333,NA,NA,NA,NA,NA,NA,NA
"3989",579.804,NA,NA,NA,NA,NA,NA,NA
"3990",591.5586667,NA,NA,NA,NA,NA,NA,NA
"3991",594,NA,NA,NA,NA,NA,NA,NA
"3992",579.882,NA,NA,NA,NA,NA,NA,NA
"3993",575.51,NA,NA,NA,NA,NA,NA,NA
"3994",588.0786667,NA,NA,NA,NA,NA,NA,NA
"3995",604.6523333,NA,NA,NA,NA,NA,NA,NA
"3996",598.4806667,NA,NA,NA,NA,NA,NA,NA
"3997",577.75,NA,NA,NA,NA,NA,NA,NA
"3998",584.461,NA,NA,NA,NA,NA,NA,NA
"3999",606.598,NA,NA,NA,NA,NA,NA,NA
"4000",605.7353333,NA,NA,NA,NA,NA,NA,NA
"4001",611.1373333,NA,NA,NA,NA,NA,NA,NA
"4002",616.6863333,NA,NA,NA,NA,NA,NA,NA
"4003",596.304,NA,NA,NA,NA,NA,NA,NA
"4004",594.0883333,NA,NA,NA,NA,NA,NA,NA
"4005",615.4803333,NA,NA,NA,NA,NA,NA,NA
"4006",617.1763333,NA,NA,NA,NA,NA,NA,NA
"4007",614.9266667,NA,NA,NA,NA,NA,NA,NA
"4008",612.6666667,NA,NA,NA,NA,NA,NA,NA
"4009",606.402,NA,NA,NA,NA,NA,NA,NA
"4010",608.353,NA,NA,NA,NA,NA,NA,NA
"4011",599.9066667,NA,NA,NA,NA,NA,NA,NA
"4012",595.4506667,NA,NA,NA,NA,NA,NA,NA
"4013",612.0586667,NA,NA,NA,NA,NA,NA,NA
"4014",614.1373333,NA,NA,NA,NA,NA,NA,NA
"4015",603.7156667,NA,NA,NA,NA,NA,NA,NA
"4016",610.343,NA,NA,NA,NA,NA,NA,NA
"4017",623.098,NA,NA,NA,NA,NA,NA,NA
"4018",630.6273333,NA,NA,NA,NA,NA,NA,NA
"4019",626.5096667,NA,NA,NA,NA,NA,NA,NA
"4020",622.9903333,NA,NA,NA,NA,NA,NA,NA
"4021",622.76,NA,NA,NA,NA,NA,NA,NA
"4022",622.8726667,NA,NA,NA,NA,NA,NA,NA
"4023",608.5,NA,NA,NA,NA,NA,NA,NA
"4024",614.098,NA,NA,NA,NA,NA,NA,NA
"4025",632.75,NA,NA,NA,NA,NA,NA,NA
"4026",617.2646667,NA,NA,NA,NA,NA,NA,NA
"4027",603.054,NA,NA,NA,NA,NA,NA,NA
"4028",603.2843333,NA,NA,NA,NA,NA,NA,NA
"4029",626.8236667,NA,NA,NA,NA,NA,NA,NA
"4030",647.4703333,NA,NA,NA,NA,NA,NA,NA
"4031",645.7796667,NA,NA,NA,NA,NA,NA,NA
"4032",631.3726667,NA,NA,NA,NA,NA,NA,NA
"4033",622.2353333,NA,NA,NA,NA,NA,NA,NA
"4034",624.0196667,NA,NA,NA,NA,NA,NA,NA
"4035",614.7453333,NA,NA,NA,NA,NA,NA,NA
"4036",607.8136667,NA,NA,NA,NA,NA,NA,NA
"4037",628.7453333,NA,NA,NA,NA,NA,NA,NA
"4038",642.1373333,NA,NA,NA,NA,NA,NA,NA
"4039",636.735,NA,NA,NA,NA,NA,NA,NA
"4040",637.6273333,NA,NA,NA,NA,NA,NA,NA
"4041",622.745,NA,NA,NA,NA,NA,NA,NA
"4042",611,NA,NA,NA,NA,NA,NA,NA
"4043",627.9213333,NA,NA,NA,NA,NA,NA,NA
"4044",632.1373333,NA,NA,NA,NA,NA,NA,NA
"4045",629.0196667,NA,NA,NA,NA,NA,NA,NA
"4046",638.402,NA,NA,NA,NA,NA,NA,NA
"4047",639.1176667,NA,NA,NA,NA,NA,NA,NA
"4048",629.9996667,NA,NA,NA,NA,NA,NA,NA
"4049",619.8673333,NA,NA,NA,NA,NA,NA,NA
"4050",619.1076667,NA,NA,NA,NA,NA,NA,NA
"4051",623.3676667,NA,NA,NA,NA,NA,NA,NA
"4052",619.137,NA,NA,NA,NA,NA,NA,NA
"4053",619.8526667,NA,NA,NA,NA,NA,NA,NA
"4054",633.863,NA,NA,NA,NA,NA,NA,NA
"4055",633.7696667,NA,NA,NA,NA,NA,NA,NA
"4056",620.559,NA,NA,NA,NA,NA,NA,NA
"4057",623.7596667,NA,NA,NA,NA,NA,NA,NA
"4058",630.4216667,NA,NA,NA,NA,NA,NA,NA
"4059",638.6666667,NA,NA,NA,NA,NA,NA,NA
"4060",641.049,NA,NA,NA,NA,NA,NA,NA
"4061",612.75,NA,NA,NA,NA,NA,NA,NA
"4062",596.451,NA,NA,NA,NA,NA,NA,NA
