POSITION,old_mCherry_avg_wd1,old_mCherry_avg_wd2,old_mCherry_avg_wd3,old_mCherry_avg_wd4,old_mCherry_avg_wd5,old_mCherry_avg_wd6,old_mCherry_avg_wd7,old_mCherry_avg_wd8,old_mCherry_avg_wd9,old_mCherry_avg_wd10,old_mCherry_avg_wd11,new_orai_avg_wd2,new_orai_avg_wd3,new_orai_avg_wd4,new_orai_avg_wd5,new_orai_avg_wd6,new_orai_avg_wd8,old_orai_avg_wd1,old_orai_avg_wd2,old_orai_avg_wd3,old_orai_avg_wd4,old_orai_avg_wd5,stim_avg_wd2,stim_avg_wd3,stim_avg_wd4,stim_avg_wd6,stim_avg_wd7,stim_avg_wd8,stim_avg_wd9,stim_avg_wd10,stim_avg_wd11,stim_avg_wd12,disc1-WT-Avg,disc2-WT-Avg,disc3-WT-Avg,disc4-WT-Avg,disc5-WT-Avg,disc6-WT-Avg,disc7-WT-Avg,disc8-WT-Avg,disc10-WT-Avg,disc11-WT-Avg,disc12-WT-Avg,disc13-WT-Avg,disc15-WT-Avg,disc1-Avg-Best2,disc3-Avg-Best2,disc4-Avg-Best2,disc5-Avg-Best2,disc6-Avg-Best2,disc7-Avg-Best2,disc8-Avg-Best2,disc9-Avg-Best2,disc10-Avg-Best2,disc11-Avg-Best2,disc12-Avg-Best2,disc13-Avg-Best2,disc14-Avg-Best2,new_mCherry_avg_wd2,new_mCherry_avg_wd5,new_mCherry_avg_wd6,new_mCherry_avg_wd7,new_mCherry_avg_wd8,new_mCherry_avg_wd9,new_mCherry_avg_wd10,new_mCherry_avg_wd11,SERCA_gray_avg_wd1,SERCA_gray_avg_wd2,SERCA_gray_avg_wd3,SERCA_gray_avg_wd4,SERCA_gray_avg_wd5,SERCA_gray_avg_wd6,SERCA_gray_avg_wd7,SERCA_gray_avg_wd8,SERCAmCherry_gray_avg_wd1,SERCAmCherry_gray_avg_wd2,SERCAmCherry_gray_avg_wd3,SERCAmCherry_gray_avg_wd5,SERCAmCherry_gray_avg_wd6,SERCAmCherry_gray_avg_wd8
150.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.4526667,136.2446667,127.8853333,88.59866667,180.2446667,102.7143333,101.9833333,99.444,676.444,636.7976667,542.9303333,441.341,530.7246667,559.06,485.8723333,461.7246667,792.223,710.144,659.624,627.4683333,626.604,557.7656667
150.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.9583333,115.9123333,110.8413333,108.6593333,160.777,99.49466667,82.68466667,113.5396667,672.1813333,639.86,548.53,448.038,532.8083333,528.6306667,485.6766667,486.417,791.3233333,702.2383333,664.6186667,621.8143333,604.1243333,562.6973333
151.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.378,89.166,124.62,85.33033333,145.4406667,113.661,72.88066667,91.73233333,656.6456667,641.109,542.3973333,438.985,562.6596667,530.0833333,492.3726667,480.9316667,782.2093333,719.7723333,663.2813333,655.875,612.9463333,554.8316667
151.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.137,87.514,149.129,85.94566667,154.4813333,103.0496667,79.45766667,89.23233333,665.717,644.057,551.5376667,428.6213333,560.4696667,550.8376667,490.755,467.506,774.0076667,709.0463333,652.6243333,677.3933333,612.775,549.4866667
151.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.6736667,124.9853333,113.793,109.1076667,148.182,133.4646667,99.14366667,97.443,674.013,664.6676667,551.145,438.4623333,548.5333333,566.1696667,478.789,472.3916667,752.4126667,698.349,661.1706667,656.367,624.0003333,526.068
151.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.283,131.17,99.26466667,96.94966667,147.3606667,112.8543333,110.4113333,93.89433333,670.781,641.47,540.6823333,439.826,521.8476667,572.4996667,473.6766667,481.971,761.2276667,755.0123333,666.5393333,640.312,626.2463333,559.323
152.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1736667,103.5526667,120.4303333,76.13,151.43,105.6773333,114.508,96.631,638.9873333,616.6193333,545.913,424.7273333,561.9006667,558.654,479.3333333,486.465,781.1653333,718.0286667,658.0143333,641.5223333,629.2663333,541.7056667
152.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0113333,88.587,127.4303333,104.766,134.5136667,136.6483333,112.1806667,80.328,631.6726667,637.7403333,551.8526667,432.5416667,561.5703333,543.426,486.5293333,485.7253333,786.871,701.4703333,679.1823333,646.7113333,611.5586667,547.5563333
152.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6846667,93.07766667,103.238,73.22733333,146.612,101.033,98.24433333,82.60666667,628.575,655.068,540.7206667,440.5833333,522.7716667,536.687,487.3186667,453.8873333,797.387,729.521,657.7993333,627.2476667,592.7606667,514.7626667
152.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.3966667,98.12133333,103.0756667,76.64933333,160.097,115.675,86.167,87.35933333,641.5216667,636.942,540.296,445.1743333,553.1723333,545.8136667,489.706,483.816,789.559,721.809,646.06,638.2153333,609.5116667,535.1583333
152.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4646667,100.48,131.5273333,89.61633333,145.522,120.697,104.1856667,99.33133333,636.91,619.1016667,532.4633333,439.9696667,553.8,575.1186667,474.941,483.5363333,766.2933333,716.296,656.2566667,633.145,622.055,536.6746667
153.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.099,95.09966667,137.7656667,107.926,143.823,123.7,122.8553333,88.94266667,647.206,617.235,553.0606667,436.7573333,507.5236667,566.5246667,446.0196667,486.2213333,729.181,732.763,649.643,624.1663333,634.2926667,543.0723333
153.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0366667,67.39933333,118.2773333,91.295,174.3806667,130.04,119.316,75.83633333,655.196,637.5426667,535.59,444.909,546.4866667,537.416,463.0586667,463.3703333,749.218,730.9516667,638.549,641.4776667,622.2096667,489.1203333
153.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.479,77.09866667,75.00733333,126.3806667,194.9436667,132.104,106.7496667,88.25733333,656.6193333,651.9196667,519.448,433.788,571.5996667,530.5503333,486.0883333,452.9373333,765.895,720.3076667,622.8096667,622.0996667,622.5713333,542.5826667
153.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.47,74.84,102.0983333,56.274,183.8453333,118.2236667,115.708,100.56,646.5143333,622.1473333,538.1103333,433.0003333,551.5046667,548,475.0836667,452.1016667,759.4286667,721.8906667,624.3713333,611.2836667,613.8386667,533.375
154.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.5356667,93.62366667,150.3776667,90.54966667,176.393,101.617,107.0136667,84.159,635.512,622.7373333,556.6113333,441.5493333,571.3593333,571.8606667,466.8626667,471.485,774.943,701.057,646.1826667,645.4896667,604.353,516.0863333
154.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.633,89.05866667,144.926,121.561,171.0596667,95.97733333,102.1523333,65.137,658.9856667,625.22,547.3176667,447.1136667,529.018,573.3856667,466.25,457.7896667,789.039,705.974,633.9163333,656.5406667,617.928,596.117
154.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.386,104.123,169.5923333,85.439,173.561,109.7226667,78.95066667,77.68766667,660.5593333,632.5976667,532.3353333,443.2536667,569.1466667,569.2633333,476.9216667,468.641,760.7016667,721.8273333,622.9426667,620.5956667,618.6193333,552.5496667
154.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.8063333,109.2393333,168.2863333,96.71333333,178.585,129.008,100.221,81.25333333,653.0476667,634.6016667,543.5063333,434.6666667,536.8043333,550.5606667,484.3973333,461.462,740.385,688.6596667,623.809,621.8673333,612.2503333,559.9486667
155.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.2026667,120.599,94.02266667,92.82866667,163.221,97.962,112.587,56.50466667,671.4373333,628.72,540.546,428.8333333,563.9473333,547.3316667,485.3823333,463.013,769.8143333,699.902,622.988,648.7263333,617.3746667,521.6223333
155.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.403,117.076,65.15966667,93.036,151.3873333,110.185,110.6733333,76.442,674.1223333,635.7443333,524.8253333,430.4696667,534.6126667,575.106,490.1026667,461.879,772.6786667,733.62,614.157,629.4326667,616.6453333,532.639
155.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.322,93.475,105.6826667,78.35166667,159.6446667,104.3666667,118.373,99.661,642.9313333,653.3626667,542.977,436.9356667,545.575,556.696,482.2646667,476.137,802.4746667,733.318,632.4113333,647.524,631.5426667,546.3763333
155.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.2073333,91.322,129.6936667,102.0343333,163.1123333,87.81033333,121.557,86.59,645.135,621.733,523.965,424.6366667,546.9566667,544.1353333,488.3186667,478.409,795.3936667,709.5216667,614.4693333,667.419,588.8966667,503.3933333
155.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0506667,115.3296667,126.6056667,92.95233333,147.3776667,73.364,95.73933333,81.254,641.8546667,613.039,515.7716667,423.3753333,516.68,567.3266667,501.7156667,483.1633333,769.6716667,703.1713333,617.4356667,666.3756667,570.7626667,494.2966667
156.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.859,118.1313333,129.535,59.299,141.7636667,75.45266667,85.62833333,87.26933333,670.768,634.615,523.4033333,431.5986667,522.568,557.425,491.4116667,496.1706667,754.8026667,702.8323333,621.759,659.901,601.9523333,510.0766667
156.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.4963333,102.398,112.2983333,60.634,148.1513333,76.857,108.7246667,97.24433333,679.5603333,647.3286667,519.7123333,444.5003333,560.2323333,544.4316667,489.7453333,483.3996667,745.6886667,710.323,628.068,648.2483333,626.4206667,488.394
156.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.369,92.43433333,107.6036667,82.074,133.937,103.687,131.952,82.42666667,670.2436667,639.8196667,532.5093333,457.5,543.2753333,549.02,494.745,473.3776667,765.9873333,695.3263333,643.4643333,643.2163333,611.6063333,494.4166667
156.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2203333,89.258,139.4733333,44.489,143.0816667,82.825,122.015,68.325,656.5556667,624.5283333,542.9586667,453.114,478.213,554.1463333,493.304,466.2263333,763.8006667,697.477,640.0403333,615.169,622.4703333,517.2036667
157.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.658,99.76166667,109.0846667,67.39766667,156.4253333,99.06233333,108.7816667,81.18966667,642.603,632.07,542.1433333,435.341,498.3086667,576.433,494.887,443.091,758.377,725.653,625.8683333,608.6913333,603.6813333,507.225
157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.6426667,100.054,85.17266667,57.052,133.461,89.56466667,105.7383333,73.035,671.5546667,649.9603333,542.7,430.3333333,565.1723333,575.1576667,486.49,475.3163333,762.3363333,745.9803333,613.3533333,604.7206667,592.5206667,533.412
157.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.79,96.75966667,108.5343333,60.24366667,151.4216667,46.70166667,94.608,66.40033333,660.0626667,646.6203333,552.0613333,433.197,526.1233333,541.8176667,473.093,488.3793333,756.2426667,724.2053333,645.0626667,627.6643333,599.4383333,565.6276667
157.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.8856667,95.93666667,95.65733333,77.13933333,152.175,78.13466667,87.97133333,90.023,643.8636667,638.3286667,543.052,423.5036667,567.493,542.8333333,475.441,489.3476667,756.8663333,705.4173333,623.9366667,636.7546667,588.0956667,558.9943333
157.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8833333,81.16566667,67.37666667,80.62233333,152.801,86.19366667,101.193,94.09633333,672.4933333,630.7843333,533.3723333,440.1966667,529.248,539.9773333,482.711,477.6283333,735.1996667,713.5033333,609.1166667,625.581,581.9816667,553.2113333
158.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6013333,107.634,87.08266667,95.87366667,183.3643333,82.11833333,87.83333333,85.32,659.3316667,627.25,543.1083333,459.6743333,513.547,522.0013333,467.8333333,499.6396667,745.7023333,703.059,613.0956667,630.7696667,591.4203333,480.2586667
158.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0793333,99.24633333,102.9076667,95.64566667,183.3843333,119.161,86.96533333,80.91766667,648.484,629.5566667,531.637,455.0456667,514.1313333,555.6283333,460.8286667,500.593,799.4926667,703.454,612.4353333,626.2413333,593.9046667,511.7103333
158.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2853333,91.91733333,89.68233333,75.351,170.575,95.298,91.117,76.90633333,651.505,653.2466667,506.0203333,447.212,539.014,558.777,448.4216667,486.4616667,789.5023333,693.7936667,598.3573333,631.7546667,566.6036667,535.8493333
158.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.381,86.79633333,97.554,71.78333333,154.2906667,134.39,115.6223333,67.02233333,657.7586667,656.1916667,527.653,445.6516667,485.9843333,533.496,456.1226667,464.866,751.5293333,702.4936667,603.3403333,636.9326667,567.074,510.813
159.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5403333,95.68333333,95.609,67.00466667,142.3516667,99.72833333,122.901,67.23533333,646.0026667,636.7643333,552.3793333,446.5983333,586.9446667,556.8996667,489.6273333,425.433,753.7823333,727.4953333,634.2383333,619.7803333,575.1603333,474.5173333
159.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.448,81.756,84.98866667,54.55,146.4896667,77.71233333,101.679,77.336,640.0563333,642.0296667,530.5803333,449.1363333,547.1443333,569.313,487.9313333,435.745,738.8826667,724.0963333,601.3573333,608.9176667,580.8716667,532.537
159.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0583333,89.08733333,90.52033333,70.29966667,159.7873333,88.86233333,97.31933333,82.147,649.32,641.5923333,546.6146667,433.9206667,553.7743333,554.9443333,472.5,452.2396667,751.922,724.635,585.5806667,627.896,574.9743333,507.6583333
159.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1366667,87.14133333,95.81966667,60.614,158.925,95.08966667,102.911,89.41933333,648.3636667,615.7356667,561.963,428.3333333,561.8136667,538.686,466.5,455.6803333,744.23,699.4266667,592.6573333,651.027,589.709,507.7906667
160.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.2263333,75.23966667,67.34333333,99.284,154.3296667,110.6936667,113.9966667,78.77933333,658.4393333,602.6873333,547.457,442.7803333,528.99,554.1283333,474.8333333,472.1883333,730.218,710.8336667,600.6536667,627.2033333,591.5573333,517.3493333
160.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.9606667,73.94,72.851,85.96166667,150.9216667,83.293,122.4586667,79.24966667,645.1146667,599.4476667,551.2993333,441.818,555.949,551.337,484.593,472.3883333,745.9506667,720.3796667,585.0583333,601.9346667,593.2343333,561.514
160.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5566667,68.383,115.364,82.81633333,151.1803333,74.94666667,115.592,87.25233333,651.4146667,600.554,543.2376667,441.4696667,532.5556667,532.0916667,485.1666667,479.597,755.234,709.432,612.7266667,611.1166667,591.617,492.26
160.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4496667,100.464,125.3866667,81.34533333,150.0423333,71.14166667,100.873,65.60966667,640.2166667,616.9,540.4133333,438.5983333,543.722,522.8783333,488.0243333,454.8,761.2016667,696.2613333,615.1766667,647.385,594.4873333,539.1856667
160.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9763333,93.12766667,91.78366667,98.55933333,141.0136667,43.015,91.85733333,77.74733333,655.6173333,631.9643333,531.83,434.186,509.585,510.2816667,493.137,456.65,756.5923333,689.458,596.4606667,640.4486667,585.6406667,522.9436667
161.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.378,84.25166667,72.984,94.82833333,138.636,84.49633333,75.02433333,92.594,652.5626667,623.187,536.0363333,424.8033333,550.6533333,526.5823333,484.294,455.2456667,744.816,692.4163333,588.277,604.268,571.8286667,534.623
161.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0436667,69.53466667,91.62366667,87.14966667,132.9493333,94.48033333,76.13933333,87.37833333,621.8223333,618.11,531.6353333,432.7613333,505.058,558.144,465.6076667,494.3943333,708.881,715.399,617.821,629.6023333,578.523,540.0603333
161.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5556667,83.55533333,87.50866667,110.0726667,122.6073333,74.34366667,69.97266667,77.455,635.014,608.5343333,544.4323333,442.6743333,524.6706667,550.343,461.5196667,491.3846667,733.2076667,694.3586667,602.0436667,662.257,572.0676667,516.1756667
161.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6103333,100.5066667,80.52233333,92.31733333,156.658,93.974,85.38066667,71.429,645.8886667,605.3406667,550.7243333,437.746,498.5476667,527.9113333,476.5,458.7453333,760.2846667,693.195,608.985,658.362,581.6953333,499.627
162.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1056667,72.39933333,68.15466667,71.6,165.01,112.245,91.48333333,88.87633333,620.2816667,614.901,549.9593333,428.8333333,526.7983333,519.7586667,488.3333333,470.9766667,740.3336667,711.9346667,616.5276667,622.499,596.3513333,525.0196667
162.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.7883333,100.2266667,62.029,69.71066667,166.7073333,81.52733333,93.30566667,95.10733333,650.6696667,616.663,552.9396667,422.375,549.743,524.5643333,476.3136667,476.2443333,713.9773333,722.6183333,605.3723333,575.7936667,576.6553333,522.525
162.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8433333,85.03433333,76.07833333,83.191,181.5833333,96.451,117.3576667,89.957,664.9343333,603.6956667,546.4913333,442.8636667,527.2923333,542.7306667,465.3576667,472.9576667,752.7296667,712.224,619.0216667,588.9366667,582.2593333,488.7933333
162.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5803333,69.19566667,79.27666667,91.00033333,158.2126667,103.002,126.5073333,95.85633333,628.657,595.273,529.2386667,455.3106667,521.774,554.6173333,481.039,454.3243333,739.333,705.5046667,615.2863333,630.0663333,574.27,525.2323333
162.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2896667,72.392,98.604,63.746,143.4403333,72.34966667,108.37,98.052,622.193,613.9873333,521.8356667,431.4243333,528.0046667,544.21,488.0683333,458.1453333,764.3143333,703.2973333,609.7673333,629.5563333,574.512,520.8883333
163.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.807,73.02933333,96.511,92.29166667,141.022,73.45266667,87.922,112.2976667,634.8003333,626.0676667,530.5406667,417.947,541.5416667,519.862,476.9803333,472.304,752.4673333,708.9973333,619.9643333,632.5006667,586.5363333,516.898
163.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1143333,104.263,95.926,54.79733333,139.767,84.41333333,106.0986667,124.3033333,626.819,627.7266667,547.7993333,420.5533333,521.7536667,526.2836667,479.6226667,462.5473333,760.395,702.3193333,600.302,637.2343333,582.5963333,522.6623333
163.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.4546667,97.95866667,108.0283333,67.263,151.5,93.11466667,89.66,91.653,618.135,608.75,541.6683333,438.9016667,510.1973333,542.871,481.4606667,430.7196667,766.319,689.333,622.9076667,620.3173333,584.991,506.2016667
163.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.214,93.806,97.79666667,89.56766667,173.5986667,86.77733333,95.239,86.65633333,638.978,619.7496667,546.203,462.106,536.2486667,554.3623333,469.6716667,462.7473333,758.579,697.9603333,634.1936667,627.783,577.026,506.0723333
164.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5623333,95.66366667,87.362,78.493,162.0033333,114.5543333,87.972,71.49566667,662.756,632.0496667,546.064,443.5983333,529.0483333,585.266,476.0586667,454.3023333,763.328,693.0693333,618.8946667,625.5506667,558.6093333,524.318
164.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.293,84.13533333,105.932,68.64,138.738,71.96,105.8093333,69.056,633.1883333,605.934,555.6466667,422.038,512.4586667,567.285,472.8233333,437.7266667,775.862,693.359,610.297,621.025,554.173,538.5903333
164.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.6836667,100.727,116.6216667,103.0996667,146.2243333,57.16933333,119.7576667,62.61666667,632.061,617.577,546.4423333,413.413,515.5973333,530.701,449.4903333,462.0923333,798.584,705.3406667,609.939,622.858,553.5826667,487.0186667
164.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7456667,104.234,87.966,101.7973333,167.3146667,104.529,98.76566667,43.87333333,621.4413333,636.2313333,537.3786667,418.5,521.9746667,549.5293333,450.3826667,464.1406667,752.1956667,714.0183333,610.608,617.231,557.8663333,498.0053333
165.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0626667,74.47933333,82.66866667,85.226,179.8893333,118.44,103.2673333,64.715,622.1466667,629.1136667,533.8303333,419.1326667,557.7233333,548.7673333,464.2156667,467.023,741.583,713.374,610.568,629.1896667,558.9756667,514.7026667
165.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.984,81.26166667,78.798,102.98,171.4,84.82233333,98.634,83.66733333,627.0326667,618.66,528.303,424.909,532.1453333,560.9046667,481.564,469.341,753.3353333,689.809,601.945,622.0136667,560.3046667,543.4606667
165.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04833333,79.78033333,91.537,85.78233333,157.869,93.42166667,100.0996667,96.13433333,624.8746667,619.18,529.627,432.9996667,507.1916667,568.7636667,494.5983333,459.889,763.6943333,685.2173333,605.259,631.7163333,564.7066667,514.6376667
165.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6886667,96.34266667,87.19866667,80.00433333,145.6923333,68.41,82.04833333,68.75866667,650.7426667,619.669,542.575,438.5906667,500.422,561.337,482.9066667,482.093,776.1776667,682.0463333,605.3556667,631.2633333,555.712,493.6976667
165.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.63,90.50033333,84.37766667,81.783,145.886,63.41366667,90.48066667,81.76966667,655.8546667,615.3316667,536.5736667,437.9203333,509.7386667,558.9256667,482.3333333,472.381,741.5426667,673.1176667,602.5153333,644.7296667,559.78,525.0166667
166.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.224,100.9223333,75.55233333,72.83,144.8776667,111.831,95.67,85.092,635.345,605.5446667,544.9966667,427.0756667,532.653,533.91,492.3283333,459.7303333,721.242,670.2333333,604.648,626.8646667,568.8996667,507.7056667
166.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2306667,88.10366667,50.66533333,83.24866667,142.427,102.2603333,81.08566667,90.574,635.959,605.1526667,536.5383333,434.2273333,524.1503333,557.53,473.304,452.5246667,742.573,675.9373333,567.8653333,609.9906667,600.5846667,505.754
166.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8073333,107.236,68.14366667,75.94933333,148.17,83.036,74.83466667,98.63866667,613.7003333,611.5716667,526.8403333,430.4093333,531.6206667,553.2546667,461.4806667,437.8546667,779.9946667,689.4293333,560.3143333,622.0383333,577.7156667,533.7226667
166.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.574,103.6106667,71.91833333,84.741,139.2856667,90.90633333,55.78266667,101.7776667,585.8386667,614.8993333,516.8033333,420.8333333,537.9723333,517.856,464.402,453.5516667,757.281,702.8893333,585.5266667,611.2453333,568.7766667,524.502
